Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Meet the Buddha","Zen Garden > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105857287/meet-the-buddha,2.8,-1,Sport,5.10a,1,60,39.5632,-111.6908
"Tipping Point","Main Cliff Right > *Rumney > New Hampshire",https://www.mountainproject.com/route/110494969/tipping-point,2.7,-1,Sport,5.8,2,,43.8027,-71.83554
"Balls to the Wall","Gnar Wall > El Rito Sport Area > El Rito > New Mexico",https://www.mountainproject.com/route/105980226/balls-to-the-wall,2.8,-1,Sport,5.10b,1,50,36.39297,-106.19541
"Going Ballistic","The Long Wall > Summersville Lake (main) > Summersville and Gauley River > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106603133/going-ballistic,2.9,-1,Sport,5.10d,1,50,38.24137,-80.84379
"Ankles Away","The Dihedrals > Foster Falls > Tennessee",https://www.mountainproject.com/route/105888384/ankles-away,2.7,-1,Sport,5.9,1,75,35.18235,-85.67386
"Power Lust","Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105927712/power-lust,3.2,-1,Sport,5.11-,1,85,38.80006,-120.13522
Giveaway,"Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105891855/giveaway,2.8,-1,Sport,5.10a,1,,37.52313,-118.57433
"Back to Bucket Country","Beehive Buttress > Vedauwoo > Wyoming",https://www.mountainproject.com/route/107579752/back-to-bucket-country,3.0,-1,Sport,5.8-,1,90,41.2285,-105.4085
"The  Flake","Otter Cliffs > Acadia National Park > Maine",https://www.mountainproject.com/route/106489235/the-flake,2.8,-1,"Trad, TR",5.7,1,60,44.31194,-68.18919
"Valentine's Day","Moderate Mecca > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732245/valentines-day,2.7,-1,"Trad, TR",5.8+,1,50,36.14212,-115.42055
"Never Believe","Ministry Wall > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/106508612/never-believe,2.8,-1,Sport,5.10c,1,80,37.38348,-118.67733
"Whipper Snapper","Lilly Bluff > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106753704/whipper-snapper,3.3,-1,Sport,5.11a,1,100,36.1022,-84.7184
Unconquerable,"Main Area > Buck's Bar Dome > Cosumnes River Gorge > Placerville > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105735215/unconquerable,2.8,-1,"Trad, TR",5.8,1,30,38.64891,-120.70634
"Werewolves in London","Sector Shinto > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106200458/werewolves-in-london,2.8,-1,Sport,5.10d,1,90,44.14653,-107.25807
Grins,"Happy Hour Crag > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748418/grins,2.7,-1,"Trad, TR",5.8,1,,40.0033,-105.3939
Friend,"Lower Level - Right > Lower Level > The Black Corridor > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106076229/friend,2.8,-1,Sport,5.10d,1,40,36.15539,-115.4361
"Twist and Shout","The Dihedrals > Foster Falls > Tennessee",https://www.mountainproject.com/route/106099661/twist-and-shout,2.7,-1,Sport,5.9+,1,70,35.18235,-85.67386
"Fill In The Blanks","East Colfax > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109028752/fill-in-the-blanks,2.7,-1,Sport,5.9-,1,70,39.74058,-105.41393
"Green Horn","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106707062/green-horn,2.8,-1,Sport,5.11a,1,55,37.6775,-83.73409
"Pile Driver","Skull Cave > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105753502/pile-driver,2.8,-1,Sport,5.11b,1,,39.71129,-107.69144
"Orange Sunshine","Orange Sunshine Wall > Birdsboro Quarry > Southeastern Lowlands > Pennsylvania",https://www.mountainproject.com/route/106381417/orange-sunshine,2.7,-1,Sport,5.8,1,,40.2497,-75.82289
"Ride 'em Cowboy","Near End of Sunshine Wall (aka Twin Cracks Area) > Sunshine Wall > Vantage (Frenchman Coulee) > Central Region > Washington",https://www.mountainproject.com/route/105793824/ride-em-cowboy,2.7,-1,Sport,5.9,1,,47.0231,-119.97493
"Batso Canal","The Canal Zone > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106220088/batso-canal,2.7,-1,Sport,5.10b/c,1,55,39.75032,-105.2478
"The Controversy","The North Forty > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/105976420/the-controversy,2.8,-1,Sport,5.9,1,65,36.00881,-93.29549
"First Born","Atlantis South Side > Atlantis > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105950679/first-born,2.7,-1,Sport,5.8,1,100,33.30561,-111.07634
"Caffeine Free","(e) Western Ship - River Face > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803971/caffeine-free,2.8,-1,Sport,5.10b,1,80,44.3657,-121.143
"Gimp and Wheezer","Walls Of Moria > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/106049204/gimp-and-wheezer,3.2,-1,Sport,5.10a,1,65,36.00196,-93.29396
"Talking Out Of Turn","Middle Animal World > Animal World > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/106113458/talking-out-of-turn,2.7,-1,Sport,5.10b,2,,39.99812,-105.41479
"Teddy Bear's Picnic","(a) Picnic Lunch Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105806895/teddy-bears-picnic,2.7,-1,Sport,5.10b,3,270,44.36822,-121.14011
Foe,"Lower Level - Right > Lower Level > The Black Corridor > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106076218/foe,2.7,-1,Sport,5.11a,1,40,36.15539,-115.4361
"Mr. Sandman","Left Side > Plotinus Wall > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105764985/mr-sandman,2.7,-1,Sport,5.10a,1,80,40.00668,-105.40689
"Stupid Cat","Coco Crag > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105942220/stupid-cat,2.8,-1,Sport,5.10d,1,70,36.14617,-115.42225
"Yellow Brick Road","Black Velvet Wall > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732716/yellow-brick-road,3.2,-1,"Trad, Sport",5.10b,5,550,36.03518,-115.46652
"Closed for lunch","The Dollar Store > The Benches > The Emeralds > Bowman Area > I-80 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/108439727/closed-for-lunch,2.7,-1,Sport,5.9,1,60,39.325,-120.64942
"Monkey Bars","The Playground > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106604790/monkey-bars,2.7,-1,Sport,5.10a,1,50,37.6532,-83.7146
"Shealyn's Way","The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105962298/shealyns-way,2.7,-1,Sport,5.7,1,,43.80274,-71.83029
Tava,"Solar Slab > Red Rock Canyon Open Space > Colorado Springs > Colorado",https://www.mountainproject.com/route/105874342/tava,2.9,-1,Sport,5.10a/b,1,75,38.845,-104.8823
"Deetle Dumps","A. Royal Arches Wall > C. North Falls > Jackson Falls > Illinois",https://www.mountainproject.com/route/106243152/deetle-dumps,2.9,-1,Sport,5.8,1,,37.5056,-88.68207
Bongo,"Whippoorwill > Summersville and Gauley River > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107384080/bongo,2.7,-1,Sport,5.7,1,70,38.2338,-80.8552
"Ent Line","i. High E > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/106232452/ent-line,2.8,-1,"Trad, TR",5.10d,1,80,41.74421,-74.179
"Remote  Control","Division Wall > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105739961/remote-control,2.7,-1,Sport,5.10d,1,,40.4503,-111.668
"Mickey Goes to Vegas","Casino Cliffs > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105831749/mickey-goes-to-vegas,2.7,-1,Sport,5.9,1,65,34.75623,-111.06529
"Wicked Gravity","Outhouse Wall > The Back of The Lake > Lake Louise > Banff National Park > Alberta > Canada > North America > International",https://www.mountainproject.com/route/108226533/wicked-gravity,3.8,-1,Sport,5.11a,1,88,51.4076,-116.2405
"Deeper is Better","Drive-By Crag > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111769220/deeper-is-better,2.7,-1,Sport,5.10b,1,60,37.65292,-83.72495
"Jack and the Beanstalk","Cracker Jack Cliffs > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105800763/jack-and-the-beanstalk,3.1,-1,Sport,5.10d,1,,34.75582,-111.06739
Dyn-O-Mite,"Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106773955/dyn-o-mite,2.7,-1,Sport,5.9-,1,85,37.73468,-83.63843
"Leisure Class","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105754108/leisure-class,2.8,-1,Sport,5.11b/c,1,80,38.63213,-105.22238
"Zee Tree","Pywiak Dome > Pywiack Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105883612/zee-tree,2.7,-1,"Trad, Sport",5.7,6,700,37.8453,-119.444
Cro-Magnon,"3. Fisherman's Wall > Crow Hill > Leominster Area > Massachusetts",https://www.mountainproject.com/route/106126391/cro-magnon,3.7,-1,"Trad, TR",5.10,1,50,42.51922,-71.85935
"City Girls","Flaming Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105799291/city-girls,2.7,-1,Sport,5.10c,1,75,42.07673,-113.7137
"Pygmy Alien","Circus Wall > Island In The Sky > Snow Canyon State Park > Saint George > Utah",https://www.mountainproject.com/route/105718480/pygmy-alien,2.9,-1,"Trad, Sport",5.7,2,230,37.19735,-113.64397
Headline,"Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105757051/headline,2.7,-1,"Trad, Sport",5.10a,1,80,39.7432,-105.2991
"Curly for President","The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/106254868/curly-for-president,2.7,-1,Sport,5.9-,1,,43.80274,-71.83029
Overlord,"Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106149038/overlord,2.7,-1,Sport,5.10b,1,50,37.84495,-83.64369
"The Duke","Right Side > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/109140587/the-duke,2.7,-1,Sport,5.11a,1,45,42.573,-108.7155
"Hooray for Boobies","Dream Land > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105856733/hooray-for-boobies,2.7,-1,Sport,5.10b,1,60,44.13293,-107.25738
"Safe Harbor Direct","c Electric Co. Sector > Safe Harbor South > Safe Harbor > South Central PA > Pennsylvania",https://www.mountainproject.com/route/107385296/safe-harbor-direct,2.7,-1,Sport,5.9+,1,50,39.91599,-76.37581
"Golden Poodle","Coyote Crag > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/105805492/golden-poodle,2.7,-1,Sport,5.9+,1,75,34.3078,-116.8781
"That Eight (aka Kennel Club)","Holiday Block > Sand Rock > Alabama",https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,2.7,-1,Sport,5.8,1,60,34.17961,-85.8179
"Panama Red","The Canal Zone > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106210200/panama-red,2.7,-1,Sport,5.10-,1,50,39.75032,-105.2478
"High Fructose Corn Syrup","Salt Lake Slips > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/107299736/high-fructose-corn-syrup,2.7,-1,Sport,5.8,1,115,40.6226,-111.748
"Mr. Critical","Hornets Nest > South Seas > Mount Rushmore National Memorial > The Needles Of Rushmore > South Dakota",https://www.mountainproject.com/route/105881013/mr-critical,3.9,-1,Sport,5.11,1,140,43.8864,-103.467
"Owl On The Prowl","Owl Prow > The Sport Park > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105755044/owl-on-the-prowl,2.7,-1,Sport,5.11b,1,,39.9728,-105.4636
"Cactus Pile","Mota Wall > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105920175/cactus-pile,2.7,-1,Sport,5.10b,3,300,25.94747,-100.4761
"War and  Peace","Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/105878619/war-and-peace,2.7,-1,Sport,5.9+,1,,43.80288,-71.83926
"Steel Your Face","Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105717625/steel-your-face,2.7,-1,Sport,5.10-,1,,38.54669,-109.59961
Gorgeous,"Mt. Gorgeous > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105904186/gorgeous,2.7,-1,Sport,5.10a,1,60,34.09567,-118.72976
"Hammond Organ","Jimmy Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105917803/hammond-organ,2.7,-1,Sport,5.10d,1,,43.80417,-71.84037
Nightcap,"Happy Hour Crag > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105750520/nightcap,2.7,-1,"Trad, TR",5.9,1,,40.0033,-105.3939
"Grant's Crack","Swan Slab > Yosemite Falls Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105841126/grants-crack,2.7,-1,"Trad, TR",5.9,1,60,37.745,-119.5999
"Loosen Up","Global Village > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106109316/loosen-up,2.7,-1,Sport,5.10b,1,50,37.75162,-83.65731
"Jackie's Separation Anxiety","Upper Wall > Raycreation Area > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/106828760/jackies-separation-anxiety,2.7,-1,Sport,5.9-,1,45,32.42467,-110.74639
"Cowboy in the Dirt","Whippoorwill > Summersville and Gauley River > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107384091/cowboy-in-the-dirt,2.7,-1,Sport,5.8,1,70,38.2338,-80.8552
Rapprochement,"Palisade Head > Tettegouche SP (North Shore) > Minnesota",https://www.mountainproject.com/route/105920464/rapprochement,3.4,-1,"Trad, TR",5.10b,1,120,47.32016,-91.21086
"Face Value","Elevenmile Dome > Elevenmile Canyon > South Platte > Colorado",https://www.mountainproject.com/route/105762834/face-value,2.7,-1,Sport,5.8+,1,80,38.94534,-105.39205
"First Impressions","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749461/first-impressions,2.7,-1,Sport,5.9+,1,,39.7432,-105.2991
"Piece of Cake","Minnesota Strip > Interstate SP (Taylors Falls) > Minnesota",https://www.mountainproject.com/route/105826312/piece-of-cake,2.7,-1,"Trad, TR",5.7,1,70,45.39843,-92.6535
"Sea of Troubles","The Hamlet > 03-First Pullout (Calico I) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106608213/sea-of-troubles,2.6,-1,Sport,5.9,1,75,36.15055,-115.43111
"Claim Jumper","Claim Jumper Wall > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California",https://www.mountainproject.com/route/105822594/claim-jumper,2.7,-1,Sport,5.10a,1,80,34.3079,-116.8786
"Baseboy (Bolted Variation)","Cannibal Crag > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944445/baseboy-bolted-variation,2.7,-1,Sport,5.11-,1,75,36.14903,-115.42296
"Ten of Spades","New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/105968891/ten-of-spades,2.7,-1,Sport,5.10c,1,,43.80285,-71.83444
Aretnophobia,"The Canal Zone > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107156573/aretnophobia,2.7,-1,Sport,5.11-,1,70,39.75032,-105.2478
Cinderella,"All You Can Eat > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105971555/cinderella,2.7,-1,Sport,5.9,1,60,37.52666,-118.57491
"Tombstone Bullets","Chuckawalla Wall > Saint George > Utah",https://www.mountainproject.com/route/105787639/tombstone-bullets,2.7,-1,Sport,5.10c,1,45,37.1392,-113.6056
"Hakuna Matata","King Pins > Sunshine Wall > Vantage (Frenchman Coulee) > Central Region > Washington",https://www.mountainproject.com/route/105802365/hakuna-matata,2.7,-1,Sport,5.10b,1,75,47.02297,-119.97362
"Hissing Llamas","(3) Phoenix > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105822353/hissing-llamas,2.7,-1,Sport,5.8,1,70,44.36399,-121.14633
"Step Right This Way","Circus Wall > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106159394/step-right-this-way,2.7,-1,Sport,5.10c,1,45,44.10072,-107.28884
Chewy,"The Long Wall > Summersville Lake (main) > Summersville and Gauley River > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105993756/chewy,2.7,-1,Sport,5.10b,1,40,38.24137,-80.84379
"Two Tone Zephyr","New  Vice Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105825445/two-tone-zephyr,2.7,-1,Sport,5.9,1,50,44.56994,-92.5238
Bummer,"Sunnyside Bench > Yosemite Falls Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/105879421/bummer,2.7,-1,"Trad, TR",5.10c,1,80,37.75143,-119.59389
"Buried Treasure","Treasure Wall > Tonnere Tower > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105988542/buried-treasure,2.6,-1,Sport,5.9-,2,170,40.0041,-105.4061
"Big Dihedral","Brown Cloud Rocks > North Table Mountain/Golden Cliffs > Golden > Colorado",https://www.mountainproject.com/route/105748178/big-dihedral,2.7,-1,"Trad, TR",5.8,1,50,39.76833,-105.2159
